District,Soil Type,pH Level,Organic Matter (%),Nitrogen Content (kg/ha),Phosphorus Content (kg/ha),Potassium Content (kg/ha),Crop,Irrigation Method,Water Consumption (liters/hectare),Water Availability (liters/hectare)
Ajmer,Chalky (Calcareous),7.336491341,1.89327161,32.48099594,17.32341644,42.55749788,Oilseeds,Sprinkler Irrigation,11379.8507,11581.52813
Ajmer,Saline,7.589264585,1.017731981,22.59427138,19.98815542,37.28196552,Chilli,Canal Irrigation,12004.15004,11324.20472
Ajmer,Alkaline,7.185481069,1.941172534,30.07513875,10.41325557,32.64436797,Barley,Canal Irrigation,12913.49563,12716.86175
Jaipur,Saline,7.737715341,1.602221466,32.12196969,26.39759335,28.9159058,Barley,Drip Irrigation,7608.361869,7927.147091
Bhilwara,Nitrogenous,7.183559863,2.094664154,31.48622137,14.05383767,45.26992886,Wheat,Tube Well,8806.521619,8075.985966
Jaipur,Loamy,7.025523586,1.546548563,18.24772074,28.36434101,35.68010075,Garlic,Tube Well,13050.12719,13825.47698
Sri Ganganagar,Clay,7.85817004,3.162349457,27.35526619,24.78652411,39.46954682,Cotton,Sprinkler Irrigation,6156.527636,5892.367944
Ajmer,Nitrogenous,7.43673371,1.544837829,33.47582624,18.1218317,33.47591555,Bajra,Canal Irrigation,6214.929226,6289.796212
Jodhpur,Nitrogenous,7.108823039,2.426582653,31.23740274,19.95167789,44.39481987,Onion,Sprinkler Irrigation,11867.53394,11877.06166
Ajmer,Loamy,7.300050469,2.134647376,29.77553485,20.91250515,36.649424,Guava,Drip Irrigation,11239.89693,10942.07791
Jodhpur,Nitrogenous,8.104615324,1.987856752,38.19480264,24.54011331,36.46280228,Fennel,Drip Irrigation,14276.93127,13609.18353
Jaipur,Nitrogenous,8.491816826,2.005940217,31.93293115,26.796488,39.26430248,Coriander,Drip Irrigation,8055.923952,8931.093656
Jaipur,Chalky (Calcareous),6.628614013,2.204719265,28.61664114,20.56697196,42.29497001,Opium,Sprinkler Irrigation,6816.884588,6050.719258
Hanumangarh,Alkaline,7.804452678,2.131033405,20.25219141,18.24575285,28.9082612,Pulses,Tube Well,13493.23356,14444.78737
Nagaur,Sandy,8.450134212,2.511528278,38.21770755,21.95563938,45.83754911,Oilseeds,Canal Irrigation,8110.104331,7853.908964
Bhilwara,Black lava soil,7.55672802,2.092918814,34.59935758,25.0946162,37.02894564,Mustard,Drip Irrigation,6610.14311,6642.874892
Bhilwara,Alkaline,7.524664083,2.361223493,28.17359571,31.93983853,40.90035519,Mango,Tube Well,10908.85768,10553.70041
Jodhpur,Clay,6.603446774,1.808591405,29.38135527,18.01160153,34.07984721,Mango,Canal Irrigation,10303.14306,10423.84313
Jaipur,Alkaline,7.769882256,1.836732074,24.14537553,21.01191685,32.21524457,Cumin,Tube Well,11156.11974,11737.3687
Bhilwara,Saline,7.379284718,2.733391278,32.52778927,22.18117852,34.04541747,Pulses,Canal Irrigation,7691.244304,7877.285135
Nagaur,Chalky (Calcareous),7.708223019,1.973047575,25.0884821,25.60928928,51.60020361,Cotton,Drip Irrigation,7696.485269,7857.676576
Sri Ganganagar,Chalky (Calcareous),7.261177209,1.372432314,29.36172659,17.19696182,25.35275655,Oilseeds,Sprinkler Irrigation,9562.572362,9997.177779
Udaipur,Sandy,8.562385702,2.665669531,39.60183751,13.8855249,40.35626875,Pulses,Drip Irrigation,12439.31257,12332.50233
Nagaur,Clay,7.853795911,2.589126424,32.04067956,13.12182956,37.63177271,Barley,Tube Well,7729.18636,6736.580505
Sri Ganganagar,Saline,7.840681163,1.423153859,33.77366649,20.99711993,42.36519141,Bajra,Sprinkler Irrigation,8975.988385,9476.698683
Jodhpur,Loamy,7.306185084,1.032517941,29.25319252,8.162611733,41.76885315,Citrus,Tube Well,13949.24518,14025.50808
Jodhpur,Saline,6.931483558,1.589092586,36.51295198,20.6883097,37.24706466,Onion,Drip Irrigation,10307.85325,11285.49042
Bhilwara,Clay,6.687227983,0.746714215,31.48731027,20.69748898,38.57581531,Citrus,Canal Irrigation,14756.56274,14082.62103
Jaipur,Saline,7.342456634,1.714126979,31.66303755,24.66564036,38.8863965,Mustard,Tube Well,10292.96425,10935.11363
Bhilwara,Chalky (Calcareous),7.75995107,2.93440892,32.09852804,21.38290753,40.0427804,Mustard,Canal Irrigation,13273.22115,12619.02613
Alwar,Black lava soil,7.389200153,1.279509183,34.79408153,25.63843147,30.26328763,Pomegranate,Sprinkler Irrigation,5459.317,4505.257189
Udaipur,Alkaline,7.289400592,2.488215689,24.3392543,14.50541873,43.43713378,Sugarcane,Tube Well,8888.707745,9250.44906
Jodhpur,Black lava soil,8.264373925,1.959477018,24.95775634,9.570510611,32.63981463,Barley,Tube Well,12240.94753,11467.27627
Bhilwara,Black lava soil,7.156975121,1.691393877,30.53528726,18.27426559,43.43966486,Bajra,Tube Well,13009.00115,12567.34291
Udaipur,Sandy,7.869837734,3.285997659,18.75283773,23.04367795,37.21434714,Mustard,Sprinkler Irrigation,13394.0489,13579.46223
Nagaur,Sandy,8.450134212,2.511528278,38.21770755,21.95563938,45.83754911,Oilseeds,Canal Irrigation,8110.104331,7853.908964
Jaipur,Black lava soil,6.839961406,1.880623699,36.42791117,19.71469354,40.70797893,Onion,Drip Irrigation,10136.33045,10566.05719
Jodhpur,Loamy,7.454077618,1.956282336,32.74159814,24.74797286,39.70292409,Mustard,Tube Well,9974.913485,9799.321096
Nagaur,Saline,8.139732466,2.520862332,32.91772152,19.35241377,42.89928643,Sugarcane,Tube Well,11629.65934,11675.11931
Nagaur,Saline,7.766391605,1.597236659,28.924431,27.71138314,44.9717576,Oilseeds,Canal Irrigation,6687.487543,7170.380509
Jodhpur,Alkaline,7.795568059,1.946514265,39.71122797,11.26389167,40.47310522,Wheat,Sprinkler Irrigation,10667.1362,10413.16459
Jaipur,Sandy,6.223225202,1.915807539,28.36993752,21.95183097,39.23047387,Gram,Drip Irrigation,9338.785099,9337.61893
Kota,Saline,7.306017516,1.911933248,15.5024306,28.35673788,35.4931216,Fenugreek,Tube Well,8345.467035,8160.031476
Udaipur,Black lava soil,7.893203106,1.720226857,15.83484855,26.79594747,43.8025306,Fenugreek,Drip Irrigation,10576.89197,10380.15181
Bhilwara,Alkaline,8.026105578,2.048717055,28.86528767,22.00000003,51.4439533,Fenugreek,Drip Irrigation,7051.334138,6827.565826
Kota,Nitrogenous,7.929007098,1.585901864,19.90756068,20.72531873,43.96587844,Barley,Tube Well,7845.401422,7476.235234
Ajmer,Sandy,6.793637121,1.741576558,33.09516473,26.96019376,40.55564688,Fenugreek,Tube Well,6100.508016,6527.63544
Jaipur,Clay,7.04359454,1.791284809,31.72026961,21.7417087,35.51084967,Pulses,Tube Well,9965.279231,9867.05094
Bhilwara,Alkaline,7.869118615,1.428330504,30.43736877,21.16521476,36.40967608,Onion,Tube Well,9035.954475,9627.257974
Bhilwara,Alkaline,7.754841539,2.405852786,31.65959224,34.67703103,34.86038117,Chilli,Tube Well,11143.4988,10342.08728
Ajmer,Saline,6.641983376,3.35539715,29.68127357,15.61257989,32.96456403,Tomato,Canal Irrigation,4958.727042,5342.417163
Ajmer,Saline,8.2695986,1.535890016,36.21714139,21.77669098,30.95366143,Coriander,Canal Irrigation,14599.36564,14731.55946
Kota,Saline,7.306017516,1.911933248,15.5024306,28.35673788,35.4931216,Fenugreek,Tube Well,8345.467035,8160.031476
Alwar,Clay,7.51878743,1.842654586,30.64684003,8.096304472,30.85159092,Tomato,Canal Irrigation,15011.75612,16011.39834
Ajmer,Nitrogenous,7.43673371,1.544837829,33.47582624,18.1218317,33.47591555,Bajra,Canal Irrigation,6214.929226,6289.796212
Kota,Loamy,7.305878473,1.972039776,31.68978764,24.45651843,40.02114929,Tomato,Drip Irrigation,8693.042665,9179.997547
Kota,Black lava soil,6.813767226,2.161487252,29.69498014,22.50120235,37.33199847,Wheat,Sprinkler Irrigation,9738.809833,10557.48828
Nagaur,Nitrogenous,7.016649055,1.601967931,30.51458695,8.42977967,48.36720943,Oilseeds,Drip Irrigation,8050.000575,7448.173346
Jodhpur,Clay,7.003205242,2.067962284,30.42233393,14.65372753,44.78147501,Gram,Canal Irrigation,15411.12001,15274.69177
Kota,Black lava soil,7.52984594,2.05309146,26.81095654,19.71081694,45.63894014,Cumin,Drip Irrigation,7901.998227,8134.695576
Alwar,Sandy,7.556570229,1.818441669,19.9627157,18.05826531,38.47190444,Bajra,Sprinkler Irrigation,11182.19502,10829.55677
Hanumangarh,Loamy,6.881932102,2.62716918,33.65500313,22.69217479,43.57867121,Wheat,Drip Irrigation,9948.401486,10768.66446
Jaipur,Saline,6.450321868,2.341611507,29.42598876,22.83385863,36.71313723,Sugarcane,Drip Irrigation,14425.18319,14495.24971
Nagaur,Loamy,7.617727898,0.155817354,25.96174721,18.04215011,47.52531019,Fennel,Tube Well,8943.452446,9628.731394
Nagaur,Sandy,7.433498418,1.339553859,40.71503527,17.65117768,40.79378025,Cotton,Drip Irrigation,10268.31714,9304.147579
Jodhpur,Nitrogenous,7.1481448,2.846173286,30.72163236,6.483259764,41.69677906,Coriander,Sprinkler Irrigation,10921.13757,10773.17177
Jaipur,Loamy,7.025523586,1.546548563,18.24772074,28.36434101,35.68010075,Garlic,Tube Well,13050.12719,13825.47698
Kota,Clay,7.294487532,2.510811492,28.10620082,30.41330161,42.1543121,Garlic,Sprinkler Irrigation,14123.76228,13285.68036
Udaipur,Black lava soil,7.706808129,3.067793365,31.4101711,28.25286482,36.85393925,Tomato,Canal Irrigation,14275.04322,14160.2006
Udaipur,Nitrogenous,7.611640457,1.400803938,35.42099122,21.0515152,40.99196759,Opium,Sprinkler Irrigation,8538.20247,8817.853877
Bhilwara,Loamy,7.363577727,2.485087541,24.50795391,16.90438526,32.46737371,Wheat,Canal Irrigation,10898.39034,11259.66916
Jaipur,Nitrogenous,7.85470549,1.929723257,26.84379432,22.99725343,41.9285542,Oilseeds,Drip Irrigation,9439.47522,9071.955662
Kota,Clay,6.991207611,2.430091319,34.05130022,14.22274103,43.62540522,Wheat,Tube Well,11803.36192,10969.82763
Jodhpur,Loamy,7.628626711,1.827761396,26.25292007,21.6888305,37.27456385,Tomato,Tube Well,6948.836672,6524.858235
Ajmer,Sandy,6.233876957,2.341034745,30.63088952,18.88762552,50.23431098,Barley,Sprinkler Irrigation,13625.99755,13089.49736
Alwar,Saline,7.06934521,3.089281087,30.97166732,19.26329887,44.81962712,Barley,Tube Well,7374.706139,7556.796376
Alwar,Saline,8.271368184,2.121737539,27.9792142,20.00897436,40.58853709,Mango,Sprinkler Irrigation,11721.09111,12589.74585
Jaipur,Alkaline,7.185664876,0.690933401,22.59209614,13.30265113,40.6759517,Gram,Canal Irrigation,7163.283217,7899.629436
Sri Ganganagar,Loamy,7.947116387,1.616838738,28.67727051,21.82879993,30.292161,Chilli,Sprinkler Irrigation,7955.05355,7699.926265
Udaipur,Chalky (Calcareous),8.346773567,2.075703695,28.53657271,16.90919776,44.49255852,Tomato,Drip Irrigation,6772.560136,6623.944401
Jaipur,Loamy,8.372430703,3.202418771,31.08603969,17.67616388,34.11386791,Citrus,Tube Well,7436.87756,7336.821431
Ajmer,Saline,7.420847261,1.908073053,25.77163448,19.92950517,39.68675889,Cotton,Canal Irrigation,8929.086542,9328.315784
Kota,Chalky (Calcareous),7.003068663,2.210095771,25.71750881,20.48835188,33.67750797,Bajra,Canal Irrigation,10801.46794,11061.19237
Sri Ganganagar,Nitrogenous,7.594739911,2.503721987,23.72538666,20.92355237,44.68957769,Fennel,Drip Irrigation,12710.18555,12017.6947
Jodhpur,Saline,7.013617742,2.203311017,29.13685433,23.1933857,39.6821323,Onion,Sprinkler Irrigation,14543.52444,14584.89972
Jodhpur,Saline,7.90699043,2.064308725,28.8717181,26.94512181,43.18662342,Bajra,Drip Irrigation,7555.182638,7484.953906
Sri Ganganagar,Saline,7.648938096,2.225077817,29.47820775,28.87745425,32.60401991,Mustard,Drip Irrigation,14675.20751,14126.46352
Sri Ganganagar,Nitrogenous,7.643477927,1.584022541,26.80858637,15.92312186,34.66882534,Cotton,Canal Irrigation,10624.11967,11172.50864
Jaipur,Sandy,7.945931511,1.443352583,26.71482381,24.97279118,36.19119815,Fennel,Drip Irrigation,10463.8587,10080.5072
Udaipur,Black lava soil,7.844102653,1.778196585,25.73088456,16.78408329,43.49476536,Coriander,Tube Well,6191.394132,6546.523047
Udaipur,Nitrogenous,7.384349529,1.711790212,37.35517345,16.5025239,34.81466963,Mango,Tube Well,13709.56552,13537.47165
Jodhpur,Alkaline,7.184928585,2.287020965,29.45067938,19.07956566,36.13903806,Mango,Sprinkler Irrigation,5029.106724,5620.330564
Sri Ganganagar,Black lava soil,7.342366833,2.134025214,33.57587195,19.74440653,40.08062394,Pulses,Sprinkler Irrigation,7534.106107,7745.604121
Ajmer,Saline,8.2695986,1.535890016,36.21714139,21.77669098,30.95366143,Coriander,Canal Irrigation,14599.36564,14731.55946
Sri Ganganagar,Saline,7.648938096,2.225077817,29.47820775,28.87745425,32.60401991,Mustard,Drip Irrigation,14675.20751,14126.46352
Kota,Nitrogenous,7.929007098,1.585901864,19.90756068,20.72531873,43.96587844,Barley,Tube Well,7845.401422,7476.235234
Kota,Black lava soil,7.182229451,2.104161254,31.80184358,15.44677456,46.35532663,Garlic,Drip Irrigation,18631.09133,17828.46276
Jaipur,Saline,7.699734686,2.155236377,24.36368104,14.21529301,41.6125233,Chilli,Tube Well,11960.80291,11499.37797
Ajmer,Clay,7.533919257,0.990036334,37.20972503,17.4381288,40.2793197,Pulses,Drip Irrigation,12812.4188,12361.25589
Udaipur,Alkaline,7.553584958,1.460743629,29.12352735,21.99658801,41.80196698,Oilseeds,Drip Irrigation,12807.00621,13128.47439
Alwar,Chalky (Calcareous),7.657222295,1.820520807,33.64886469,15.34499144,40.21515487,Cotton,Drip Irrigation,14429.67211,14362.84557
Ajmer,Loamy,7.658726631,1.833569798,29.53306571,17.35333944,32.42764845,Opium,Sprinkler Irrigation,7811.48675,8738.673825
Udaipur,Clay,7.666359665,1.333425996,28.76332018,21.66615267,46.4957491,Maize,Canal Irrigation,15086.93143,14486.90281
Jaipur,Black lava soil,7.48937761,2.146768765,31.24708844,18.36663376,40.6237605,Opium,Tube Well,15702.14964,16196.72303
Jodhpur,Alkaline,8.113636911,1.394919749,32.19289645,13.14986686,45.32688136,Sugarcane,Sprinkler Irrigation,9588.476682,8780.699677
Ajmer,Black lava soil,6.609420793,0.88476599,31.13342124,17.19221127,37.23455092,Mango,Tube Well,15798.49276,15405.18897
Jodhpur,Chalky (Calcareous),8.164083027,1.747850992,26.96088054,11.17306206,48.70470743,Wheat,Sprinkler Irrigation,10457.68019,9747.988571
Alwar,Saline,7.525830488,2.114537344,35.37159006,21.12169828,44.52008777,Guava,Canal Irrigation,13430.30422,13225.21252
Udaipur,Alkaline,7.901577371,2.119813759,33.66527141,10.53618911,41.55745429,Onion,Drip Irrigation,14985.48344,14275.36599
Ajmer,Loamy,7.680708659,1.353429228,32.86195156,22.25301706,30.6509183,Oilseeds,Canal Irrigation,12487.54017,11780.39695
Alwar,Clay,7.75943559,2.247902511,30.00809516,22.07386445,48.02169554,Fenugreek,Sprinkler Irrigation,8390.834978,7463.940052
Jaipur,Loamy,6.475242742,2.186766842,37.27717242,17.04490772,42.20029965,Citrus,Tube Well,12638.37382,12830.05292
Sri Ganganagar,Alkaline,7.719743024,1.950845076,20.98124758,21.65735448,41.82280739,Barley,Sprinkler Irrigation,7095.852075,6555.573166
Udaipur,Black lava soil,7.258170681,1.876637788,29.15790144,23.01822869,46.87305634,Coriander,Canal Irrigation,11830.99277,12597.19664
Bhilwara,Loamy,6.66276527,1.94548829,30.17187655,20.80294717,46.81066202,Pulses,Drip Irrigation,9422.358174,9948.40555
Jodhpur,Clay,7.10461454,2.507968612,27.98310127,12.57406919,29.75262757,Maize,Tube Well,10569.4041,11074.65647
Sri Ganganagar,Alkaline,7.222445386,2.006084841,29.53562749,13.6422574,34.23457834,Fennel,Sprinkler Irrigation,12329.00766,11613.74172
Hanumangarh,Alkaline,7.579044613,1.861227872,36.4563692,22.10890037,46.55095954,Cumin,Sprinkler Irrigation,13079.78237,13578.45199
Nagaur,Alkaline,7.026053641,1.582838477,33.82014891,12.28599242,36.83622485,Maize,Drip Irrigation,15589.49965,14763.18527
Udaipur,Black lava soil,7.578563959,2.088094911,26.66575642,20.98958334,36.96263856,Fenugreek,Canal Irrigation,9823.318137,9427.97056
Kota,Clay,7.322896806,1.703767272,31.63536187,17.08969333,41.9952207,Tomato,Canal Irrigation,10189.05345,9939.347221
Sri Ganganagar,Saline,7.210437945,1.759583105,33.48083999,17.41153714,39.55954378,Mango,Sprinkler Irrigation,10154.20151,9238.573339
Hanumangarh,Alkaline,7.681557814,2.155554996,20.55175354,30.07637555,46.4532223,Onion,Sprinkler Irrigation,7674.505236,6978.803847
Hanumangarh,Saline,7.665056895,1.592994665,28.17161459,22.52135374,42.607247,Cotton,Canal Irrigation,11376.22827,11247.77901
Sri Ganganagar,Clay,7.85817004,3.162349457,27.35526619,24.78652411,39.46954682,Cotton,Sprinkler Irrigation,6156.527636,5892.367944
Nagaur,Saline,7.427560719,2.021520435,35.11420736,19.04776907,37.12958711,Citrus,Sprinkler Irrigation,8990.539719,9366.226091
Jaipur,Clay,7.807983503,2.518590703,25.44756648,18.77985824,41.47359626,Pulses,Sprinkler Irrigation,15740.43146,16343.54738
Jodhpur,Clay,6.933607524,2.175185108,25.77837981,20.51242321,37.58586205,Oilseeds,Canal Irrigation,14182.05859,13473.10426
Sri Ganganagar,Saline,7.069148465,2.01501574,19.23808228,24.38227823,32.19253389,Garlic,Canal Irrigation,13943.96348,13232.11456
Alwar,Black lava soil,7.037968596,1.373246994,28.92522581,21.92874984,43.51329999,Pulses,Canal Irrigation,11406.57518,11187.31764
Hanumangarh,Black lava soil,6.906503306,2.52890709,27.05443934,15.32201851,39.11041062,Chilli,Drip Irrigation,7325.435419,7496.33086
Kota,Chalky (Calcareous),7.003068663,2.210095771,25.71750881,20.48835188,33.67750797,Bajra,Canal Irrigation,10801.46794,11061.19237
Kota,Sandy,6.591010387,2.379856148,29.52770643,22.09804986,35.6805852,Onion,Tube Well,12835.02601,13622.75801
Kota,Black lava soil,7.765487831,0.91089434,27.35266518,17.1907895,42.39680477,Cumin,Tube Well,9154.015304,8641.397426
Alwar,Loamy,8.002962256,1.436251951,35.63954497,20.77246833,38.31723705,Gram,Drip Irrigation,7310.516573,7552.521458
Alwar,Clay,7.768739352,1.710770136,29.6125285,19.70784941,44.13201659,Cumin,Sprinkler Irrigation,11573.02095,11578.29855
Sri Ganganagar,Alkaline,7.616393371,1.621618011,19.05039148,25.9729611,44.7919291,Fennel,Canal Irrigation,8385.900627,8458.110409
Udaipur,Nitrogenous,7.193508364,1.971479417,35.91993722,21.70912607,39.69981229,Maize,Sprinkler Irrigation,8905.040178,9063.974238
Jaipur,Chalky (Calcareous),6.727531327,1.730347493,31.93191327,24.18882111,36.60384673,Guava,Sprinkler Irrigation,10270.03048,10262.82433
Bhilwara,Alkaline,6.457103781,2.486863115,31.4939889,16.13272078,49.49367491,Citrus,Sprinkler Irrigation,9617.67665,10038.17066
Alwar,Clay,7.645601378,1.818213353,29.079838,7.560889712,38.89109298,Fenugreek,Drip Irrigation,10413.52151,9886.285296
Bhilwara,Nitrogenous,7.386140193,2.357746548,23.00460786,12.39856604,42.25481317,Gram,Tube Well,7189.090151,6460.914891
Alwar,Black lava soil,7.59806573,1.547965855,22.25519737,21.28987991,45.51938672,Guava,Sprinkler Irrigation,12361.20041,11830.26611
Kota,Black lava soil,7.644364002,1.421441691,23.33435823,12.24243875,43.31025917,Onion,Tube Well,7946.074223,7332.593882
Ajmer,Sandy,7.258219258,1.693916541,32.45603833,18.2098531,39.303014,Maize,Tube Well,5680.971784,6249.58613
Jodhpur,Sandy,7.669178721,1.503710997,30.10208584,12.67163071,31.15474848,Coriander,Canal Irrigation,12376.56369,12507.71287
Jaipur,Chalky (Calcareous),6.546096221,1.569807495,27.93197233,29.43843829,42.78276562,Garlic,Tube Well,11609.33089,11335.91998
Jaipur,Chalky (Calcareous),7.67105302,2.958629574,22.37214146,14.22918308,44.27600754,Tomato,Canal Irrigation,6473.048602,5681.674957
Jodhpur,Sandy,7.669178721,1.503710997,30.10208584,12.67163071,31.15474848,Coriander,Canal Irrigation,12376.56369,12507.71287
Jodhpur,Clay,8.032585983,2.726308373,25.4183954,15.81539648,39.29812471,Garlic,Sprinkler Irrigation,10458.5215,10165.59735
Nagaur,Black lava soil,7.730412433,2.524199944,29.59466447,28.72291935,44.29916781,Fenugreek,Drip Irrigation,13047.37321,13900.63741
Nagaur,Saline,7.984684651,1.684298722,30.26263184,16.22024647,41.80220838,Pomegranate,Drip Irrigation,12193.86909,11979.82023
Bhilwara,Clay,8.362846896,2.060922232,33.76708737,20.49913158,36.66333309,Onion,Sprinkler Irrigation,10593.99207,11165.94137
Jaipur,Alkaline,7.694156003,2.62475245,23.33611301,18.25280336,36.13715626,Coriander,Sprinkler Irrigation,12819.70117,12916.12556
Jodhpur,Alkaline,7.633409198,1.83043886,31.85030558,19.3813366,42.28902805,Chilli,Drip Irrigation,14039.97778,13177.21213
Bhilwara,Clay,7.068253198,1.984398256,30.09008436,22.36315173,33.16570818,Wheat,Drip Irrigation,17436.65886,17866.0239
Jodhpur,Loamy,7.798220569,1.682857076,28.82015006,23.72092855,42.10773042,Pomegranate,Canal Irrigation,10606.79975,10417.70169
